id,tour_id,itinerary_id,name,countryCode,longitude,latitude,created_at,updated_at
32,tour-c6876018-bc87-49e4-9e6b-dbe099ad2a77,19,Da Nang,VN,108.18276137719923,16.134050657961314,2023-09-25 11:50:18,2023-09-25 11:50:18
33,tour-c6876018-bc87-49e4-9e6b-dbe099ad2a77,19,Hoi An,VN,108.33708878869855,15.884617851319556,2023-09-25 11:50:18,2023-09-25 11:50:18
34,tour-c6876018-bc87-49e4-9e6b-dbe099ad2a77,19,Ho Chi Minh City,VN,106.71335451639682,10.743634597629445,2023-09-25 11:50:18,2023-09-25 11:50:18
35,tour-c6876018-bc87-49e4-9e6b-dbe099ad2a77,20,Siem Reap,KH,104.01925304351978,13.477856402214849,2023-09-25 11:50:18,2023-09-25 11:50:18
36,tour-c6876018-bc87-49e4-9e6b-dbe099ad2a77,20,Angkor Wat,KH,103.8686238711126,13.437709524832128,2023-09-25 11:50:18,2023-09-25 11:50:18
37,tour-c6876018-bc87-49e4-9e6b-dbe099ad2a77,22,Phnom Penh,KH,104.86882673606952,11.553213484755048,2023-09-25 11:50:18,2023-09-25 11:50:18
38,tour-c6876018-bc87-49e4-9e6b-dbe099ad2a77,22,Siem Reap,KH,104.01925304351978,13.477856402214849,2023-09-25 11:50:18,2023-09-25 11:50:18
39,tour-c6876018-bc87-49e4-9e6b-dbe099ad2a77,23,Hanoi,VN,105.69977231539677,20.998487750814988,2023-09-25 11:50:18,2023-09-25 11:50:18
40,tour-c6876018-bc87-49e4-9e6b-dbe099ad2a77,24,Hanoi,VN,105.69977231539677,20.998487750814988,2023-09-25 11:50:18,2023-09-25 11:50:18
41,tour-c6876018-bc87-49e4-9e6b-dbe099ad2a77,24,Da Nang,VN,108.18276137719923,16.134050657961314,2023-09-25 11:50:18,2023-09-25 11:50:18
42,tour-c6876018-bc87-49e4-9e6b-dbe099ad2a77,24,Hoi An,VN,108.33708878869855,15.884617851319556,2023-09-25 11:50:18,2023-09-25 11:50:18
43,tour-c6876018-bc87-49e4-9e6b-dbe099ad2a77,25,Ha Long Bay,VN,107.05147910410676,20.824061998916008,2023-09-25 11:50:18,2023-09-25 11:50:18
44,tour-c6876018-bc87-49e4-9e6b-dbe099ad2a77,25,Hanoi,VN,105.69977231539677,20.998487750814988,2023-09-25 11:50:18,2023-09-25 11:50:18
45,tour-c6876018-bc87-49e4-9e6b-dbe099ad2a77,26,Ho Chi Minh City,VN,106.71335451639682,10.743634597629445,2023-09-25 11:50:18,2023-09-25 11:50:18
46,tour-c6876018-bc87-49e4-9e6b-dbe099ad2a77,27,Ho Chi Minh City,VN,106.71335451639682,10.743634597629445,2023-09-25 11:50:18,2023-09-25 11:50:18
47,tour-c6876018-bc87-49e4-9e6b-dbe099ad2a77,27,Phnom Penh,KH,104.86882673606952,11.553213484755048,2023-09-25 11:50:18,2023-09-25 11:50:18
48,tour-c6876018-bc87-49e4-9e6b-dbe099ad2a77,28,Phnom Penh,KH,104.86882673606952,11.553213484755048,2023-09-25 11:50:18,2023-09-25 11:50:18
49,tour-4297447c-90ee-444b-9188-984ff96467d4,29,Hiroshima,JP,132.54946970589867,34.45669039719054,2023-09-25 11:50:18,2023-09-25 11:50:18
50,tour-4297447c-90ee-444b-9188-984ff96467d4,29,Osaka,JP,135.4871177654515,34.58478790030951,2023-09-25 11:50:18,2023-09-25 11:50:18
51,tour-4297447c-90ee-444b-9188-984ff96467d4,29,Himeji,JP,134.62085905088114,34.738706426397535,2023-09-25 11:50:18,2023-09-25 11:50:18
52,tour-4297447c-90ee-444b-9188-984ff96467d4,30,Hiroshima,JP,132.54946970589867,34.45669039719054,2023-09-25 11:50:18,2023-09-25 11:50:18
53,tour-4297447c-90ee-444b-9188-984ff96467d4,30,Osaka,JP,135.4871177654515,34.58478790030951,2023-09-25 11:50:18,2023-09-25 11:50:18
54,tour-4297447c-90ee-444b-9188-984ff96467d4,31,Osaka,JP,135.4871177654515,34.58478790030951,2023-09-25 11:50:18,2023-09-25 11:50:18
55,tour-4297447c-90ee-444b-9188-984ff96467d4,31,Kyoto,JP,135.70038275957373,35.06313585563856,2023-09-25 11:50:18,2023-09-25 11:50:18
56,tour-4297447c-90ee-444b-9188-984ff96467d4,32,Seoul,KR,126.98462013986219,37.55492142321563,2023-09-25 11:50:18,2023-09-25 11:50:18
57,tour-4297447c-90ee-444b-9188-984ff96467d4,32,Tokyo,JP,139.73178505980246,35.68029580384016,2023-09-25 11:50:18,2023-09-25 11:50:18
58,tour-4297447c-90ee-444b-9188-984ff96467d4,33,Tokyo,JP,139.73178505980246,35.68029580384016,2023-09-25 11:50:18,2023-09-25 11:50:18
59,tour-4297447c-90ee-444b-9188-984ff96467d4,34,Seoul,KR,126.98462013986219,37.55492142321563,2023-09-25 11:50:18,2023-09-25 11:50:18
60,tour-4297447c-90ee-444b-9188-984ff96467d4,34,Suraksan Mountain,KR,127.08163488278127,37.69838462285047,2023-09-25 11:50:18,2023-09-25 11:50:18
61,tour-4297447c-90ee-444b-9188-984ff96467d4,34,Sokcho,KR,128.52793599035672,38.17790145843864,2023-09-25 11:50:18,2023-09-25 11:50:18
62,tour-4297447c-90ee-444b-9188-984ff96467d4,35,Seoul,KR,126.98462013986219,37.55492142321563,2023-09-25 11:50:18,2023-09-25 11:50:18
63,tour-4297447c-90ee-444b-9188-984ff96467d4,36,Daegu,KR,128.56462585023672,35.83063734286909,2023-09-25 11:50:18,2023-09-25 11:50:18
64,tour-4297447c-90ee-444b-9188-984ff96467d4,36,Sokcho,KR,128.52793599035672,38.17790145843864,2023-09-25 11:50:18,2023-09-25 11:50:18
65,tour-4297447c-90ee-444b-9188-984ff96467d4,36,Andong,KR,128.78002615367498,36.57966959852346,2023-09-25 11:50:18,2023-09-25 11:50:18
